L1	L2	species	specimen	oligoID	pmTm
Bacteroidetes	Parabacteroides distasonis et rel.	Uncultured bacterium clone Eldhufec042	Uncultured bacterium clone Eldhufec042	HIT 6683	58.8
Bacteroidetes	Parabacteroides distasonis et rel.	uncultured bacterium LCLC20	uncultured bacterium LCLC20	HIT 3230	57.2
Bacteroidetes	Parabacteroides distasonis et rel.	uncultured bacterium LCLC20	uncultured bacterium LCLC20	HIT 3231	57.9
Bacteroidetes	Parabacteroides distasonis et rel.	uncultured bacterium LCLC20	uncultured bacterium LCLC20	HIT 4833	61.3
Bacteroidetes	Parabacteroides distasonis et rel.	uncultured bacterium LCLC20	uncultured bacterium LCLC37	HIT 4675	64.3
Bacteroidetes	Parabacteroides distasonis et rel.	uncultured bacterium LCLC20	uncultured bacterium LCLC37	HIT 4677	60.3
Bacteroidetes	Parabacteroides distasonis et rel.	uncultured bacterium LCLC20	uncultured bacterium LCTI18	HIT 3230	57.2
Bacteroidetes	Parabacteroides distasonis et rel.	uncultured bacterium LCLC20	uncultured bacterium LCTI18	HIT 3231	57.9
Bacteroidetes	Parabacteroides distasonis et rel.	uncultured bacterium LCLC20	uncultured bacterium LCTI18	HIT 4833	61.3
Bacteroidetes	Parabacteroides distasonis et rel.	uncultured bacterium LV88	uncultured bacterium LV88	HIT 4675	64.3
Bacteroidetes	Parabacteroides distasonis et rel.	uncultured bacterium LV88	uncultured bacterium LV88	HIT 4676	56.3
Bacteroidetes	Parabacteroides distasonis et rel.	uncultured bacterium LV88	uncultured bacterium LV88	HIT 4677	60.3
Bacteroidetes	Parabacteroides distasonis et rel.	uncultured bacterium LV88	uncultured bacterium LV88	HIT 4679	58.7
Bacteroidetes	Parabacteroides distasonis et rel.	uncultured bacterium LV88	uncultured bacterium LV88	HIT 4680	60.8
Bacteroidetes	Parabacteroides distasonis et rel.	uncultured bacterium M270	uncultured bacterium M270	HIT 4688	59.2
Bacteroidetes	Parabacteroides distasonis et rel.	uncultured bacterium M270	uncultured bacterium M270	HIT 4689	59
Bacteroidetes	Parabacteroides distasonis et rel.	uncultured bacterium M270	uncultured bacterium M270	HIT 4690	59.8
Bacteroidetes	Parabacteroides distasonis et rel.	uncultured bacterium M270	uncultured bacterium M270	HIT 4691	59.7
Bacteroidetes	Parabacteroides distasonis et rel.	uncultured bacterium M270	uncultured bacterium M270	HIT 4692	60.2
Bacteroidetes	Parabacteroides distasonis et rel.	uncultured bacterium MH76	uncultured bacterium MH76	HIT 37	61.3
Bacteroidetes	Parabacteroides distasonis et rel.	uncultured bacterium MH76	uncultured bacterium MH76	HIT 38	58.1
Bacteroidetes	Parabacteroides distasonis et rel.	uncultured bacterium MH76	uncultured bacterium MH76	HIT 39	60.6
Bacteroidetes	Parabacteroides distasonis et rel.	uncultured bacterium MH76	uncultured bacterium MH76	HIT 4679	58.7
Bacteroidetes	Parabacteroides distasonis et rel.	uncultured bacterium MH76	uncultured bacterium MH76	HIT 4680	60.8
Bacteroidetes	Parabacteroides distasonis et rel.	uncultured bacterium MH76	uncultured bacterium MH76	HIT 4682	57.1
Bacteroidetes	Parabacteroides distasonis et rel.	uncultured bacterium MH76	uncultured bacterium MH76	HIT 4683	55.6
Bacteroidetes	Parabacteroides distasonis et rel.	uncultured bacterium MH76	uncultured Bacteroides sp. NB2H1	HIT 37	61.3
Bacteroidetes	Parabacteroides distasonis et rel.	uncultured bacterium MH76	uncultured Bacteroides sp. NB2H1	HIT 38	58.1
Bacteroidetes	Parabacteroides distasonis et rel.	uncultured bacterium MH76	uncultured Bacteroides sp. NB2H1	HIT 39	60.6
Bacteroidetes	Parabacteroides distasonis et rel.	uncultured bacterium MH76	uncultured Bacteroides sp. NB2H1	HIT 4682	57.1
Bacteroidetes	Parabacteroides distasonis et rel.	uncultured bacterium MH76	uncultured Bacteroides sp. NB2H1	HIT 4683	55.6
Bacteroidetes	Parabacteroides distasonis et rel.	uncultured bacterium Y112	uncultured bacterium Y112	HIT 1842	60.2
Bacteroidetes	Parabacteroides distasonis et rel.	uncultured bacterium Y112	uncultured bacterium Y112	HIT 4693	60
Bacteroidetes	Parabacteroides distasonis et rel.	uncultured bacterium Y112	uncultured bacterium Y112	HIT 4694	58.2
Bacteroidetes	Parabacteroides distasonis et rel.	uncultured bacterium Y112	uncultured bacterium Y112	HIT 4695	57.1
Bacteroidetes	Parabacteroides distasonis et rel.	uncultured bacterium Y112	uncultured bacterium Y112	HIT 6683	58.8
Bacteroidetes	Prevotella melaninogenica et rel.	bacterium adhufec235	bacterium adhufec235	HIT 156	60.3
Bacteroidetes	Prevotella melaninogenica et rel.	bacterium adhufec235	bacterium adhufec235	HIT 163	56.8
Bacteroidetes	Prevotella melaninogenica et rel.	bacterium adhufec235	bacterium adhufec235	HIT 165	61.6
Bacteroidetes	Prevotella melaninogenica et rel.	bacterium adhufec235	bacterium adhufec235	HIT 167	61.4
Bacteroidetes	Prevotella melaninogenica et rel.	bacterium adhufec235	bacterium adhufec235	HIT 2038	56.5
Bacteroidetes	Prevotella melaninogenica et rel.	bacterium adhufec235	bacterium adhufec235	HIT 3335	62.1
Bacteroidetes	Prevotella melaninogenica et rel.	bacterium adhufec43	bacterium adhufec43	HIT 156	60.3
Bacteroidetes	Prevotella melaninogenica et rel.	bacterium adhufec43	bacterium adhufec43	HIT 167	61.4
Bacteroidetes	Prevotella melaninogenica et rel.	bacterium adhufec43	bacterium adhufec43	HIT 2038	56.5
Bacteroidetes	Prevotella melaninogenica et rel.	bacterium adhufec43	bacterium adhufec43	HIT 2197	57.5
Bacteroidetes	Prevotella melaninogenica et rel.	bacterium adhufec43	bacterium adhufec43	HIT 2199	59.1
Bacteroidetes	Prevotella melaninogenica et rel.	bacterium adhufec43	bacterium adhufec43	HIT 3335	62.1
Bacteroidetes	Prevotella melaninogenica et rel.	bacterium adhufec43	bacterium adhufec61.25	HIT 156	60.3
Bacteroidetes	Prevotella melaninogenica et rel.	bacterium adhufec43	bacterium adhufec61.25	HIT 167	61.4
Bacteroidetes	Prevotella melaninogenica et rel.	bacterium adhufec43	bacterium adhufec61.25	HIT 2038	56.5
Bacteroidetes	Prevotella melaninogenica et rel.	bacterium adhufec43	bacterium adhufec61.25	HIT 2197	57.5
Bacteroidetes	Prevotella melaninogenica et rel.	bacterium adhufec43	bacterium adhufec61.25	HIT 2199	59.1
Bacteroidetes	Prevotella melaninogenica et rel.	bacterium adhufec43	bacterium adhufec61.25	HIT 3335	62.1
Bacteroidetes	Prevotella melaninogenica et rel.	bacterium adhufec43	Uncultured bacterium clone Eldhufec054	HIT 156	60.3
Bacteroidetes	Prevotella melaninogenica et rel.	bacterium adhufec43	Uncultured bacterium clone Eldhufec054	HIT 167	61.4
Bacteroidetes	Prevotella melaninogenica et rel.	bacterium adhufec43	Uncultured bacterium clone Eldhufec054	HIT 3334	56.8
Bacteroidetes	Prevotella melaninogenica et rel.	bacterium adhufec43	Uncultured bacterium clone Eldhufec054	HIT 3335	62.1
Bacteroidetes	Prevotella melaninogenica et rel.	bacterium adhufec43	uncultured bacterium OLDA-C11	HIT 2197	57.5
Bacteroidetes	Prevotella melaninogenica et rel.	bacterium adhufec43	uncultured bacterium OLDA-C11	HIT 2198	61.5
Bacteroidetes	Prevotella melaninogenica et rel.	bacterium adhufec43	uncultured bacterium OLDC-B4	HIT 2197	57.5
Bacteroidetes	Prevotella melaninogenica et rel.	bacterium adhufec43	uncultured bacterium OLDC-B4	HIT 2199	59.1
Bacteroidetes	Prevotella melaninogenica et rel.	Prevotella albensis	Prevotella albensis	HIT 151	57
Bacteroidetes	Prevotella melaninogenica et rel.	Prevotella albensis	Prevotella albensis	HIT 153	61.1
Bacteroidetes	Prevotella melaninogenica et rel.	Prevotella albensis	Prevotella albensis	HIT 160	56.5
Bacteroidetes	Prevotella melaninogenica et rel.	Prevotella albensis	Prevotella albensis	HIT 161	59
Bacteroidetes	Prevotella melaninogenica et rel.	Prevotella albensis	Prevotella albensis	HIT 162	60.3
Bacteroidetes	Prevotella melaninogenica et rel.	Prevotella albensis	Prevotella albensis	HIT 4607	57.9
Bacteroidetes	Prevotella melaninogenica et rel.	Prevotella intermedia	Prevotella intermedia	HIT 121	57.4
Bacteroidetes	Prevotella melaninogenica et rel.	Prevotella intermedia	Prevotella intermedia	HIT 122	58.1
Bacteroidetes	Prevotella melaninogenica et rel.	Prevotella intermedia	Prevotella intermedia	HIT 123	61.9
Bacteroidetes	Prevotella melaninogenica et rel.	Prevotella intermedia	Prevotella intermedia	HIT 130	59.3
Bacteroidetes	Prevotella melaninogenica et rel.	Prevotella intermedia	Prevotella intermedia	HIT 131	58.7
Bacteroidetes	Prevotella melaninogenica et rel.	Prevotella intermedia	Prevotella intermedia	HIT 132	58.1
Bacteroidetes	Prevotella melaninogenica et rel.	Prevotella melaninogenica	Prevotella melaninogenica	HIT 145	57.7
Bacteroidetes	Prevotella melaninogenica et rel.	Prevotella melaninogenica	Prevotella melaninogenica	HIT 146	60
Bacteroidetes	Prevotella melaninogenica et rel.	Prevotella melaninogenica	Prevotella melaninogenica	HIT 147	62.5
Bacteroidetes	Prevotella melaninogenica et rel.	Prevotella melaninogenica	Prevotella melaninogenica	HIT 154	57.5
Bacteroidetes	Prevotella melaninogenica et rel.	Prevotella melaninogenica	Prevotella melaninogenica	HIT 155	55.3
Bacteroidetes	Prevotella melaninogenica et rel.	Prevotella melaninogenica	Prevotella melaninogenica	HIT 156	60.3
Bacteroidetes	Prevotella melaninogenica et rel.	Prevotella melaninogenica	uncultured bacterium HuJJ79	HIT 145	57.7
Bacteroidetes	Prevotella melaninogenica et rel.	Prevotella melaninogenica	uncultured bacterium HuJJ79	HIT 146	60
Bacteroidetes	Prevotella melaninogenica et rel.	Prevotella melaninogenica	uncultured bacterium HuJJ79	HIT 147	62.5
Bacteroidetes	Prevotella melaninogenica et rel.	Prevotella salivae	Prevotella salivae	HIT 130	59.3
Bacteroidetes	Prevotella melaninogenica et rel.	Prevotella salivae	Prevotella salivae	HIT 132	58.1
Bacteroidetes	Prevotella melaninogenica et rel.	Prevotella salivae	Prevotella salivae	HIT 137	60.5
Bacteroidetes	Prevotella melaninogenica et rel.	Prevotella sp. BI-42	bacterium adhufec41.25	HIT 156	60.3
Bacteroidetes	Prevotella melaninogenica et rel.	Prevotella sp. BI-42	bacterium adhufec41.25	HIT 163	56.8
Bacteroidetes	Prevotella melaninogenica et rel.	Prevotella sp. BI-42	bacterium adhufec41.25	HIT 165	61.6
Bacteroidetes	Prevotella melaninogenica et rel.	Prevotella sp. BI-42	bacterium adhufec41.25	HIT 166	56.7
Bacteroidetes	Prevotella melaninogenica et rel.	Prevotella sp. BI-42	bacterium adhufec41.25	HIT 167	61.4
Bacteroidetes	Prevotella melaninogenica et rel.	Prevotella sp. BI-42	bacterium adhufec41.25	HIT 2320	58.6
Bacteroidetes	Prevotella melaninogenica et rel.	Prevotella sp. BI-42	bacterium adhufec41.25	HIT 3335	62.1
Bacteroidetes	Prevotella melaninogenica et rel.	Prevotella sp. BI-42	bacterium adhufec94	HIT 156	60.3
Bacteroidetes	Prevotella melaninogenica et rel.	Prevotella sp. BI-42	bacterium adhufec94	HIT 163	56.8
Bacteroidetes	Prevotella melaninogenica et rel.	Prevotella sp. BI-42	bacterium adhufec94	HIT 165	61.6
Bacteroidetes	Prevotella melaninogenica et rel.	Prevotella sp. BI-42	bacterium adhufec94	HIT 166	56.7
Bacteroidetes	Prevotella melaninogenica et rel.	Prevotella sp. BI-42	bacterium adhufec94	HIT 167	61.4
Bacteroidetes	Prevotella melaninogenica et rel.	Prevotella sp. BI-42	bacterium adhufec94	HIT 2320	58.6
Bacteroidetes	Prevotella melaninogenica et rel.	Prevotella sp. BI-42	bacterium adhufec94	HIT 3335	62.1
Bacteroidetes	Prevotella melaninogenica et rel.	Prevotella sp. BI-42	Prevotella sp. BI-42	HIT 156	60.3
Bacteroidetes	Prevotella melaninogenica et rel.	Prevotella sp. BI-42	Prevotella sp. BI-42	HIT 163	56.8
Bacteroidetes	Prevotella melaninogenica et rel.	Prevotella sp. BI-42	Prevotella sp. BI-42	HIT 165	61.6
Bacteroidetes	Prevotella melaninogenica et rel.	Prevotella sp. BI-42	Prevotella sp. BI-42	HIT 166	56.7
Bacteroidetes	Prevotella melaninogenica et rel.	Prevotella sp. BI-42	Prevotella sp. BI-42	HIT 167	61.4
Bacteroidetes	Prevotella melaninogenica et rel.	Prevotella sp. BI-42	Prevotella sp. BI-42	HIT 2320	58.6
Bacteroidetes	Prevotella melaninogenica et rel.	Prevotella sp. BI-42	Prevotella sp. BI-42	HIT 3335	62.1
Bacteroidetes	Prevotella melaninogenica et rel.	Prevotella sp. CB7	Prevotella sp. CB7	HIT 163	56.8
Bacteroidetes	Prevotella melaninogenica et rel.	Prevotella sp. CB7	Prevotella sp. CB7	HIT 165	61.6
Bacteroidetes	Prevotella melaninogenica et rel.	uncultured bacterium B176	uncultured bacterium B176	HIT 161	59
Bacteroidetes	Prevotella melaninogenica et rel.	uncultured bacterium B176	uncultured bacterium B176	HIT 4603	56.5
Bacteroidetes	Prevotella melaninogenica et rel.	uncultured bacterium B176	uncultured bacterium B176	HIT 4604	60.9
Bacteroidetes	Prevotella melaninogenica et rel.	uncultured bacterium B176	uncultured bacterium B176	HIT 4605	57.1
Bacteroidetes	Prevotella melaninogenica et rel.	uncultured bacterium B176	uncultured bacterium B176	HIT 4606	61.6
Bacteroidetes	Prevotella melaninogenica et rel.	uncultured bacterium B176	uncultured bacterium B176	HIT 4607	57.9
Bacteroidetes	Prevotella melaninogenica et rel.	uncultured bacterium B176	uncultured bacterium B176	HIT 4608	57.3
Bacteroidetes	Prevotella melaninogenica et rel.	Uncultured bacterium clone Eldhufec007	Uncultured bacterium clone Eldhufec007	HIT 156	60.3
Bacteroidetes	Prevotella melaninogenica et rel.	Uncultured bacterium clone Eldhufec007	Uncultured bacterium clone Eldhufec007	HIT 167	61.4
Bacteroidetes	Prevotella melaninogenica et rel.	Uncultured bacterium clone Eldhufec007	Uncultured bacterium clone Eldhufec007	HIT 3335	62.1
Bacteroidetes	Prevotella melaninogenica et rel.	Uncultured bacterium clone Eldhufec008	Uncultured bacterium clone Eldhufec008	HIT 156	60.3
Bacteroidetes	Prevotella melaninogenica et rel.	Uncultured bacterium clone Eldhufec008	Uncultured bacterium clone Eldhufec008	HIT 167	61.4
Bacteroidetes	Prevotella melaninogenica et rel.	Uncultured bacterium clone Eldhufec008	Uncultured bacterium clone Eldhufec008	HIT 3335	62.1
Bacteroidetes	Prevotella melaninogenica et rel.	Uncultured bacterium clone Eldhufec035	Uncultured bacterium clone Eldhufec035	HIT 156	60.3
Bacteroidetes	Prevotella melaninogenica et rel.	Uncultured bacterium clone Eldhufec035	Uncultured bacterium clone Eldhufec035	HIT 167	61.4
Bacteroidetes	Prevotella melaninogenica et rel.	Uncultured bacterium clone Eldhufec035	Uncultured bacterium clone Eldhufec035	HIT 3335	62.1
Bacteroidetes	Prevotella melaninogenica et rel.	Uncultured bacterium clone Eldhufec036	Uncultured bacterium clone Eldhufec036	HIT 156	60.3
Bacteroidetes	Prevotella melaninogenica et rel.	Uncultured bacterium clone Eldhufec037	Uncultured bacterium clone Eldhufec037	HIT 156	60.3
Bacteroidetes	Prevotella melaninogenica et rel.	Uncultured bacterium clone Eldhufec038	Uncultured bacterium clone Eldhufec038	HIT 132	58.1
Bacteroidetes	Prevotella melaninogenica et rel.	Uncultured bacterium clone Eldhufec038	Uncultured bacterium clone Eldhufec038	HIT 156	60.3
Bacteroidetes	Prevotella melaninogenica et rel.	uncultured bacterium M107	uncultured bacterium M107	HIT 149	58.1
Bacteroidetes	Prevotella melaninogenica et rel.	uncultured bacterium M107	uncultured bacterium M107	HIT 4609	58.1
Bacteroidetes	Prevotella melaninogenica et rel.	uncultured bacterium M107	uncultured bacterium M107	HIT 4611	57.4
Bacteroidetes	Prevotella melaninogenica et rel.	uncultured bacterium M107	uncultured bacterium M107	HIT 4612	57.6
Bacteroidetes	Prevotella melaninogenica et rel.	uncultured bacterium M107	uncultured bacterium M107	HIT 4614	59.2
Bacteroidetes	Prevotella melaninogenica et rel.	uncultured bacterium OLDC-A6	uncultured bacterium OLDC-A6	HIT 163	56.8
Bacteroidetes	Prevotella melaninogenica et rel.	uncultured bacterium OLDC-A6	uncultured bacterium OLDC-A6	HIT 165	61.6
Bacteroidetes	Prevotella melaninogenica et rel.	uncultured Prevotella sp. NB2E9	uncultured Prevotella sp. NB2E9	HIT 163	56.8
Bacteroidetes	Prevotella melaninogenica et rel.	uncultured Prevotella sp. NB2E9	uncultured Prevotella sp. NB2E9	HIT 165	61.6
Bacteroidetes	Prevotella oralis et rel.	Prevotella buccalis	Prevotella buccalis	HIT 150	55.4
Bacteroidetes	Prevotella oralis et rel.	Prevotella oralis	Prevotella oralis	HIT 133	62.8
Bacteroidetes	Prevotella oralis et rel.	Prevotella oralis	Prevotella oralis	HIT 134	60.3
Bacteroidetes	Prevotella oralis et rel.	Prevotella oralis	Prevotella oralis	HIT 135	61.2
Bacteroidetes	Prevotella oralis et rel.	Prevotella oralis	Prevotella oralis	HIT 142	61.1
Bacteroidetes	Prevotella oralis et rel.	Prevotella oralis	Prevotella oralis	HIT 143	58.7
Bacteroidetes	Prevotella oralis et rel.	Prevotella oralis	Prevotella oralis	HIT 144	59.8
Bacteroidetes	Prevotella oralis et rel.	Prevotella oralis	Prevotella oralis	HIT 150	55.4
Bacteroidetes	Prevotella oralis et rel.	Prevotella sp. CB25	Prevotella sp. CB25	HIT 2563	56.5
Bacteroidetes	Prevotella oralis et rel.	Prevotella sp. CB25	Prevotella sp. CB25	HIT 2564	61.8
Bacteroidetes	Prevotella oralis et rel.	Prevotella sp. CB25	Prevotella sp. CB25	HIT 2565	57.9
Bacteroidetes	Prevotella oralis et rel.	Prevotella sp. CB25	uncultured Prevotella sp. NB2A7	HIT 2563	56.5
Bacteroidetes	Prevotella oralis et rel.	Prevotella sp. CB25	uncultured Prevotella sp. NB2A7	HIT 2564	61.8
Bacteroidetes	Prevotella oralis et rel.	Prevotella sp. CB25	uncultured Prevotella sp. NB2A7	HIT 2565	57.9
Bacteroidetes	Prevotella oralis et rel.	Uncultured bacterium clone Eldhufec011	Uncultured bacterium clone Eldhufec011	HIT 156	60.3
Bacteroidetes	Prevotella oralis et rel.	Uncultured bacterium clone Eldhufec043	Uncultured bacterium clone Eldhufec043	HIT 160	56.5
Bacteroidetes	Prevotella oralis et rel.	Uncultured bacterium clone Eldhufec043	Uncultured bacterium clone Eldhufec043	HIT 6809	59.6
Bacteroidetes	Prevotella oralis et rel.	uncultured bacterium HuCC28	uncultured bacterium Adhufec068rbh	HIT 160	56.5
Bacteroidetes	Prevotella oralis et rel.	uncultured bacterium HuCC28	uncultured bacterium Adhufec068rbh	HIT 161	59
Bacteroidetes	Prevotella oralis et rel.	uncultured bacterium HuCC28	uncultured bacterium Adhufec068rbh	HIT 162	60.3
Bacteroidetes	Prevotella oralis et rel.	uncultured bacterium HuCC28	uncultured bacterium Adhufec068rbh	HIT 4607	57.9
Bacteroidetes	Prevotella oralis et rel.	uncultured bacterium HuCC28	Uncultured bacterium clone Eldhufec040	HIT 160	56.5
Bacteroidetes	Prevotella oralis et rel.	uncultured bacterium HuCC28	Uncultured bacterium clone Eldhufec040	HIT 161	59
Bacteroidetes	Prevotella oralis et rel.	uncultured bacterium HuCC28	Uncultured bacterium clone Eldhufec040	HIT 162	60.3
Bacteroidetes	Prevotella oralis et rel.	uncultured bacterium HuCC28	Uncultured bacterium clone Eldhufec040	HIT 4607	57.9
Bacteroidetes	Prevotella oralis et rel.	uncultured bacterium HuCC28	uncultured bacterium HuCC28	HIT 160	56.5
Bacteroidetes	Prevotella oralis et rel.	uncultured bacterium HuCC28	uncultured bacterium HuCC28	HIT 161	59
Bacteroidetes	Prevotella oralis et rel.	uncultured bacterium HuCC28	uncultured bacterium HuCC28	HIT 162	60.3
Bacteroidetes	Prevotella oralis et rel.	uncultured bacterium HuCC28	uncultured bacterium HuCC28	HIT 2911	59.1
Bacteroidetes	Prevotella oralis et rel.	uncultured bacterium HuCC28	uncultured bacterium HuCC28	HIT 2912	58.6
Bacteroidetes	Prevotella oralis et rel.	uncultured bacterium HuCC28	uncultured bacterium HuCC28	HIT 2913	56.2
Bacteroidetes	Prevotella oralis et rel.	uncultured bacterium HuCC28	uncultured bacterium HuCC28	HIT 4607	57.9
Bacteroidetes	Prevotella ruminicola et rel.	Prevotella brevis	Prevotella brevis	HIT 127	58.9
Bacteroidetes	Prevotella ruminicola et rel.	Prevotella brevis	Prevotella brevis	HIT 128	60.9
Bacteroidetes	Prevotella ruminicola et rel.	Prevotella brevis	Prevotella brevis	HIT 129	62.4
Bacteroidetes	Prevotella ruminicola et rel.	Prevotella brevis	Prevotella brevis	HIT 136	58.9
Bacteroidetes	Prevotella ruminicola et rel.	Prevotella brevis	Prevotella brevis	HIT 137	60.5
Bacteroidetes	Prevotella ruminicola et rel.	Prevotella brevis	Prevotella brevis	HIT 138	56.1
Bacteroidetes	Prevotella ruminicola et rel.	Prevotella ruminicola	Prevotella ruminicola	HIT 139	58.9
Bacteroidetes	Prevotella ruminicola et rel.	Prevotella ruminicola	Prevotella ruminicola	HIT 140	60.2
Bacteroidetes	Prevotella ruminicola et rel.	Prevotella ruminicola	Prevotella ruminicola	HIT 141	60.9
Bacteroidetes	Prevotella ruminicola et rel.	Prevotella ruminicola	Prevotella ruminicola	HIT 148	55.9
Bacteroidetes	Prevotella ruminicola et rel.	Prevotella ruminicola	Prevotella ruminicola	HIT 149	58.1
Bacteroidetes	Prevotella ruminicola et rel.	Prevotella ruminicola	Prevotella ruminicola	HIT 150	55.4
Bacteroidetes	Prevotella ruminicola et rel.	Prevotella ruminicola	uncultured bacterium A09	HIT 1693	58.9
Bacteroidetes	Prevotella ruminicola et rel.	Prevotella ruminicola	uncultured bacterium A09	HIT 1694	61.5
